report_date,user_principal_name,display_name,last_activity_date,copilot_chat_last_activity,teams_last_activity,word_last_activity,excel_last_activity,outlook_last_activity,report_period,_ingested_at,_source_system,_source_api,_watermark,_batch_id,_data_class
2026-07-06,marco.silva@contoso.com,Marco Silva,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-06,2026-07-06,,2026-07-06,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,dev.patel@contoso.com,Dev Patel,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,2026-07-06,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,sam.chen@contoso.com,Sam Chen,2026-07-06,2026-07-06,,2026-07-06,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,robin.hale@contoso.com,Robin Hale,2026-07-06,2026-07-06,2026-07-06,2026-07-06,,2026-07-06,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,lee.novak@contoso.com,Lee Novak,2026-07-06,2026-07-06,,,2026-07-06,2026-07-06,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-06,kim.arroyo@contoso.com,Kim Arroyo,2026-07-06,,,,2026-07-06,2026-07-06,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-06,batch-2026-09-04,MOCK
2026-07-05,aisha.rahman@contoso.com,Aisha Rahman,2026-07-05,2026-07-05,,2026-07-05,2026-07-05,2026-07-05,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,marco.silva@contoso.com,Marco Silva,2026-07-05,,2026-07-05,,2026-07-05,2026-07-05,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-05,2026-07-05,2026-07-05,,,2026-07-05,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,dev.patel@contoso.com,Dev Patel,2026-07-05,2026-07-05,2026-07-05,,2026-07-05,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,sam.chen@contoso.com,Sam Chen,2026-07-05,,2026-07-05,,2026-07-05,2026-07-05,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,robin.hale@contoso.com,Robin Hale,2026-07-05,2026-07-05,2026-07-05,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,lee.novak@contoso.com,Lee Novak,2026-07-05,2026-07-05,2026-07-05,,2026-07-05,2026-07-05,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-05,kim.arroyo@contoso.com,Kim Arroyo,2026-07-05,2026-07-05,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-05,batch-2026-09-04,MOCK
2026-07-04,aisha.rahman@contoso.com,Aisha Rahman,2026-07-04,2026-07-04,,,,2026-07-04,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,marco.silva@contoso.com,Marco Silva,2026-07-04,2026-07-04,,2026-07-04,2026-07-04,2026-07-04,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-04,2026-07-04,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,robin.hale@contoso.com,Robin Hale,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,lee.novak@contoso.com,Lee Novak,2026-07-04,,,2026-07-04,2026-07-04,2026-07-04,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-04,kim.arroyo@contoso.com,Kim Arroyo,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-04,batch-2026-09-04,MOCK
2026-07-03,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,marco.silva@contoso.com,Marco Silva,2026-07-03,2026-07-03,2026-07-03,,2026-07-03,2026-07-03,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-03,2026-07-03,2026-07-03,2026-07-03,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,robin.hale@contoso.com,Robin Hale,2026-07-03,2026-07-03,2026-07-03,,2026-07-03,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,lee.novak@contoso.com,Lee Novak,2026-07-03,2026-07-03,2026-07-03,2026-07-03,,2026-07-03,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-03,kim.arroyo@contoso.com,Kim Arroyo,2026-07-03,2026-07-03,2026-07-03,2026-07-03,,2026-07-03,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-03,batch-2026-09-04,MOCK
2026-07-02,aisha.rahman@contoso.com,Aisha Rahman,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,marco.silva@contoso.com,Marco Silva,2026-07-02,2026-07-02,2026-07-02,,2026-07-02,2026-07-02,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-02,2026-07-02,,2026-07-02,2026-07-02,2026-07-02,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,robin.hale@contoso.com,Robin Hale,2026-07-02,2026-07-02,2026-07-02,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,lee.novak@contoso.com,Lee Novak,2026-07-02,2026-07-02,,,,2026-07-02,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-02,kim.arroyo@contoso.com,Kim Arroyo,2026-07-02,2026-07-02,,,,2026-07-02,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-02,batch-2026-09-04,MOCK
2026-07-01,aisha.rahman@contoso.com,Aisha Rahman,2026-07-01,2026-07-01,,,,2026-07-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,marco.silva@contoso.com,Marco Silva,2026-07-01,2026-07-01,2026-07-01,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-07-01,2026-07-01,,,,2026-07-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,dev.patel@contoso.com,Dev Patel,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,sam.chen@contoso.com,Sam Chen,2026-07-01,2026-07-01,2026-07-01,2026-07-01,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,robin.hale@contoso.com,Robin Hale,2026-07-01,2026-07-01,,2026-07-01,2026-07-01,2026-07-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,lee.novak@contoso.com,Lee Novak,2026-07-01,2026-07-01,2026-07-01,2026-07-01,,2026-07-01,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-07-01,kim.arroyo@contoso.com,Kim Arroyo,2026-07-01,2026-07-01,,2026-07-01,2026-07-01,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-07-01,batch-2026-09-04,MOCK
2026-06-30,aisha.rahman@contoso.com,Aisha Rahman,2026-06-30,2026-06-30,2026-06-30,,,2026-06-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,marco.silva@contoso.com,Marco Silva,2026-06-30,,2026-06-30,2026-06-30,,2026-06-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,jenny.oyelaran@contoso.com,Jenny Oyelaran,2026-06-30,2026-06-30,2026-06-30,2026-06-30,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,dev.patel@contoso.com,Dev Patel,2026-06-30,2026-06-30,2026-06-30,,,2026-06-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,sam.chen@contoso.com,Sam Chen,,,,,,,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,robin.hale@contoso.com,Robin Hale,2026-06-30,2026-06-30,2026-06-30,,2026-06-30,2026-06-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,lee.novak@contoso.com,Lee Novak,2026-06-30,2026-06-30,2026-06-30,2026-06-30,,2026-06-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
2026-06-30,kim.arroyo@contoso.com,Kim Arroyo,2026-06-30,2026-06-30,2026-06-30,2026-06-30,,2026-06-30,D7,2026-09-04T18:00:00Z,AI-FinOps-MOCK,graph.getMicrosoft365CopilotUsageUserDetail,2026-06-30,batch-2026-09-04,MOCK
